Registrado,Línea,Texto breve de material,Ctd.total reg.,    Valor var.
2023-02,Pintado 1 UNI,0440-BALTIC GRAY HVAC,840.0,7198.8
2023-02,Pintado 1 UNI,0443-PRIVATE LABEL GRAY,240.0,3256.8
2023-02,Pintado 1 UNI,0447-WARM DARK GRAY TEXT.,145.0,1724.05
2023-02,Pintado 1 UNI,0466-SLATE GRAY HVAC TEXT,117.0,1366.56
2023-02,Pintado 1 UNI,0487-GRIS TERNIUM CR FC,649.0,38907.56
2023-02,Pintado 1 UNI,0524-BLACK KRYSTAL KOTE,1385.0,17201.7
2023-02,Pintado 1 UNI,0534-BLACK TEXT KOTE,225.0,2540.25
2023-02,Pintado 1 UNI,0601-VERDE PRIMSA,3530.0,15849.7
2023-02,Pintado 1 UNI,0620-VERDE PINO RAL-6028 POLY,710.0,6567.5
2023-02,Pintado 1 UNI,0700-ARENA STD,720.0,4505.9
2023-02,Pintado 1 UNI,0702-ARENA STD SILIC.,230.0,2187.3
2023-02,Pintado 1 UNI,0728-SAND TEXTURED,94.93,1210.3600000000001
2023-02,Pintado 1 UNI,0744-AMARILLO TERNIUM CR FC,651.02,38970.07
2023-02,Pintado 1 UNI,0777-AMARILLO RC,200.0,3542.0
2023-02,Pintado 1 UNI,0900-ROJO STD SILIC.,896.5,7539.55
2023-02,Pintado 1 UNI,0917-ROJO CERAMICO,189.25,2219.9
2023-02,Pintado 1 UNI,0933-ROJO RAL-8004 POLY,4130.0,33948.6
2023-02,Pintado 1 UNI,0936-ROJO WRINKLED CR,3525.0,37329.75
2023-02,Pintado 1 UNI,0966-ROJO RAL 8004 BC,995.0,9273.4
2023-02,Pintado 1 UNI,1013-DYNAPRIME 2821,30.0,385.5
2023-02,Pintado 1 UNI,1130-BLANCO RAL 9003 POLY,1950.0,15385.5
2023-02,Pintado 1 UNI,1153-WHITE BASECOAT FC,694.4300000000001,17728.79
2023-02,Pintado 1 UNI,1456-GRIS CLARO RC,200.0,1754.0
2023-02,Pintado 1 UNI,1475-CHACOAL GRAY CKA3Y49403,34.0,1962.48
2023-02,Pintado 1 UNI,1487-AMERICAN STERLING III,1403.0,12697.15
2023-02,Pintado 1 UNI,1489-IRON ORE GRAY,200.0,2228.0
2023-02,Pintado 1 UNI,1490-IRON ORE GRAY TXT,179.0,2128.31
2023-02,Pintado 1 UNI,1506-NEGRO MM MITSUI. II,95.0,726.75
2023-02,Pintado 1 UNI,2102-BLANCO RAL 9003 BC,1515.0,13241.1
2023-02,Pintado 1 UNI,BECKRYPRIM 243,1045.0,7638.95
2023-02,Pintado 1 UNI,BLANCO STD KYNAR,1151.575,26244.41
2023-02,Pintado 1 UNI,CLEAR KRYSTAL KOTE,6960.0,88670.4
2023-02,Pintado 1 UNI,ROJO JANITZIO BB,1832.0,15114.0
2023-02,Pintado 1 UNI,WHITE KRYSTAL KOTE,4488.0,57446.4
2023-02,Pintado 2 Uni,0001-PRIMER 4457,5545.0,37983.25
2023-02,Pintado 2 Uni,0021-UNIVERSAL PRIMER,4154.5,34897.8
2023-02,Pintado 2 Uni,0023-CLEAR EPOXICO P/ESPUMA,1366.0,8073.08
2023-02,Pintado 2 Uni,0028-CLEAR P/ESPUMA,3231.34,16964.489999999998
2023-02,Pintado 2 Uni,0034-CLEAR AZUL P/ESPUMA,125.0,775.0
2023-02,Pintado 2 Uni,0039-CR FREE POLYURETAN PRIMER,85.0,1035.3
2023-02,Pintado 2 Uni,0043-PRIMARIO NEGRO 4866,570.0,5785.5
2023-02,Pintado 2 Uni,0066-SUPER HIGH GLOSS CLEAR II,500.0,6315.0
2023-02,Pintado 2 Uni,0068-APPLIANCE 10 GLOSS CLEAR,94.11,908.16
2023-02,Pintado 2 Uni,0075-CLEAR LAUNDRY BACKER ROHS,1695.68,11768.060000000001
2023-02,Pintado 2 Uni,0084-EDGEGARD PRIMER,10614.759,112091.86
2023-02,Pintado 2 Uni,0092-80 GLOSS CLEAR LAV,2381.465,29839.730000000003
2023-02,Pintado 2 Uni,0097-CLEAR APPLIANCE BACKER MC,2480.25,21528.57
2023-02,Pintado 2 Uni,0099-CLEAR P/ESPUMA ROHS,370.0,2560.4
2023-02,Pintado 2 Uni,0102-BLANCO STD,6820.0,40920.0
2023-02,Pintado 2 Uni,0104-BLANCO SUPERMATIC,2749.5,18669.14
2023-02,Pintado 2 Uni,0106-BLANCO CONFAD,638.0,6411.89
2023-02,Pintado 2 Uni,0114-BLANCO QL,510.0,5421.3
2023-02,Pintado 2 Uni,0147-BLANCO 15 II MOD ROHS,287.0,3010.63
2023-02,Pintado 2 Uni,0173-BLANCO SM,715.0,4647.5
2023-02,Pintado 2 Uni,0177-WHITE 800043 LAUNDRY,4113.25,42366.57
2023-02,Pintado 2 Uni,0193-WHITE 12H2427 LAV ROHS,6415.015,54976.6
2023-02,Pintado 2 Uni,0318-TOPAZ METALLIC 14H2593,40.32,874.54
2023-02,Pintado 2 Uni,0400-GRIS FONDO,3259.0,18837.02
2023-02,Pintado 2 Uni,0404-GRIS FONDO MC,950.0,6555.0
2023-02,Pintado 2 Uni,0422-BACKER 0507 CR,270.0,2586.6
2023-02,Pintado 2 Uni,0463-GUN METAL GRAY,623.075,7875.67
2023-02,Pintado 2 Uni,0488-DIAMOND GRAY LAV,1067.79,29620.52
2023-02,Pintado 2 Uni,0504-BLACK QL,161.0,1674.4
2023-02,Pintado 2 Uni,0526-BLACK REF SAB,1417.0,16805.62
2023-02,Pintado 2 Uni,0529-BLACK QUANTUM SAB II,465.0,5710.2
2023-02,Pintado 2 Uni,0587-MONOBACK BRILLANTE AR,349.25,3436.62
2023-02,Pintado 2 Uni,0601-VERDE PRIMSA,3710.0,16657.9
2023-02,Pintado 2 Uni,0664-AQUA KB LAV,492.0,7266.83
2023-02,Pintado 2 Uni,0700-ARENA STD,2740.0,16878.4
2023-02,Pintado 2 Uni,0995-ROSA KB LAV,293.5,4696.0
2023-02,Pintado 2 Uni,1005-COIL PRIMER ROHS,400.0,4056.0
2023-02,Pintado 2 Uni,1487-AMERICAN STERLING III,530.0,4796.5
2023-02,Pintado 2 Uni,1492-GRIS KB LAV,644.4300000000001,7481.820000000001
2023-02,Pintado 2 Uni,2153-BLANCO PURO USDA ROHS AST,1050.0,8904.0
2023-02,Pintado 2 Uni,2158-BLANCO POLAR RF AR,626.75,5189.49
2023-02,Pintado 2 Uni,2409-PLATA 113 REF,149.0,3333.13
2023-02,Pintado 2 Uni,2453-GRAY BACKER EDGE,3450.0,33879.0
2023-02,Pintado 2 Uni,2469-EDGEGARD QUARTZ GRAY TXT,9800.0,124362.0
2023-02,Pintado 2 Uni,2474-EDGE PLATINUM GRAY TEXT,1100.0,13090.0
2023-02,Pintado 2 Uni,50 GLOSS APPLIANCE CLEAR,218.25,1503.74
2023-02,Pintado 2 Uni,BLANCO 15 II MOD.,355.79,2579.48
2023-02,Pintado 2 Uni,BLANCO QUANTUM SAB,750.0,9307.5
2023-02,Pintado 2 Uni,CHROME FREE POLYURETANE PRIMER,3505.75,58721.36
2023-02,Pintado 2 Uni,CLEAR LAUNDRY BACKER,1177.43,7841.72
2023-02,Pintado 2 Uni,SUPER HIGH GLOSS CLEAR,200.0,2508.0
2023-03,Pintado 1 UNI,0001-PRIMER 4457,3775.0,25858.75
2023-03,Pintado 1 UNI,0018-HIGH BUILT PRIMER,0.0,0.0
2023-03,Pintado 1 UNI,0021-UNIVERSAL PRIMER,83.5,701.4
2023-03,Pintado 1 UNI,0023-CLEAR EPOXICO P/ESPUMA,138.0,815.58
2023-03,Pintado 1 UNI,0028-CLEAR P/ESPUMA,8424.0,44225.89
2023-03,Pintado 1 UNI,0036-BACK PRIMER,360.0,4024.8
2023-03,Pintado 1 UNI,0038-PRIMER 917,823.5,6612.719999999999
2023-03,Pintado 1 UNI,0043-PRIMARIO NEGRO 4866,90.0,913.5
2023-03,Pintado 1 UNI,0079-BECKRYPRIM 246,3975.0,29971.5
2023-03,Pintado 1 UNI,0093-50 GLOSS CLEAR ONE PASS,289.25,4801.55
2023-03,Pintado 1 UNI,0102-BLANCO STD,1480.0,9132.45
2023-03,Pintado 1 UNI,0121-BLANCO STD KYNAR,2062.75,47283.1
2023-03,Pintado 1 UNI,0139-NEW PRIME WHITE,730.0,7759.9
2023-03,Pintado 1 UNI,0173-BLANCO SM,1016.0,6604.0
2023-03,Pintado 1 UNI,0219-DEEP BLUE,109.0,1619.74
2023-03,Pintado 1 UNI,0400-GRIS FONDO,1685.0,10473.7
2023-03,Pintado 1 UNI,0401-RANGE GRAY,240.93,2238.24
2023-03,Pintado 1 UNI,0404-GRIS FONDO MC,1125.0,7762.5
2023-03,Pintado 1 UNI,0422-BACKER 0507 CR,190.0,1820.1999999999998
2023-03,Pintado 1 UNI,0435-APOLLO GRAY KRYSTAL KOTE,11134.0,139843.04
2023-03,Pintado 1 UNI,0439-PRIVATE LABEL GRAY TEXT,2462.0,37693.22
2023-03,Pintado 1 UNI,0443-PRIVATE LABEL GRAY,2371.0,32174.47
2023-03,Pintado 1 UNI,0498-GRIS FONDO 70 GLOSS,39.0,417.3
2023-03,Pintado 1 UNI,0501-NEGRO ESTUFAS,100.0,842.0
2023-03,Pintado 1 UNI,0524-BLACK KRYSTAL KOTE,611.0,7588.62
2023-03,Pintado 1 UNI,0543-BLACK METALLIC,254.25,3981.56
2023-03,Pintado 1 UNI,0601-VERDE PRIMSA,1582.0,7103.18
2023-03,Pintado 1 UNI,0667-VERDE MILITAR FC,196.5,16783.07
2023-03,Pintado 1 UNI,0700-ARENA STD,260.0,1601.6
2023-03,Pintado 1 UNI,0744-AMARILLO TERNIUM CR FC,337.25,20187.79
2023-03,Pintado 1 UNI,0933-ROJO RAL-8004 POLY,1280.0,10521.6
2023-03,Pintado 1 UNI,0936-ROJO WRINKLED CR,9055.0,95892.45
2023-03,Pintado 1 UNI,0969-ROJO OSCURO RC,-200.0,-2286.0
2023-03,Pintado 1 UNI,1013-DYNAPRIME 2821,60.0,771.0
2023-03,Pintado 1 UNI,1070-CLEAR P/ESPUMA GRIS,280.0,2772.0
2023-03,Pintado 1 UNI,1145-BLANCO TERNIUM CR,531.25,14450.0
2023-03,Pintado 1 UNI,1152-BLANCO TERNIUM CR TOP,527.75,14370.64
2023-03,Pintado 1 UNI,1153-WHITE BASECOAT FC,237.25,6056.99
2023-03,Pintado 1 UNI,1456-GRIS CLARO RC,320.0,2806.4
2023-03,Pintado 1 UNI,1475-CHACOAL GRAY CKA3Y49403,266.415,15377.470000000001
2023-03,Pintado 1 UNI,1487-AMERICAN STERLING III,415.0,3755.75
2023-03,Pintado 1 UNI,1489-IRON ORE GRAY,371.0,4132.94
2023-03,Pintado 1 UNI,1490-IRON ORE GRAY TXT,210.0,2496.8999999999996
2023-03,Pintado 1 UNI,1506-NEGRO MM MITSUI. II,100.0,765.0
2023-03,Pintado 1 UNI,2102-BLANCO RAL 9003 BC,470.0,4107.8
2023-03,Pintado 1 UNI,BECKRYPRIM 243,3005.0,21966.55
2023-03,Pintado 1 UNI,BLANCO IMPERIAL JUV SILIC,270.0,2724.3
2023-03,Pintado 1 UNI,CLEAR KRYSTAL KOTE,10657.0,135770.18
2023-03,Pintado 1 UNI,ROJO JANITZIO BB,5133.0,42347.25
2023-03,Pintado 1 UNI,WHITE KRYSTAL KOTE,2640.0,33792.0
2023-03,Pintado 2 Uni,0001-PRIMER 4457,8065.0,55245.25
2023-03,Pintado 2 Uni,0018-HIGH BUILT PRIMER,470.0,3995.0
2023-03,Pintado 2 Uni,0021-UNIVERSAL PRIMER,2763.25,23211.3
2023-03,Pintado 2 Uni,0023-CLEAR EPOXICO P/ESPUMA,631.75,3733.65
2023-03,Pintado 2 Uni,0028-CLEAR P/ESPUMA,5133.61,26951.39
2023-03,Pintado 2 Uni,0029-CLEAR INOXIDABLE,2046.0,22792.44
2023-03,Pintado 2 Uni,0034-CLEAR AZUL P/ESPUMA,100.0,620.0
2023-03,Pintado 2 Uni,0039-CR FREE POLYURETAN PRIMER,50.0,609.0
2023-03,Pintado 2 Uni,0043-PRIMARIO NEGRO 4866,1105.0,11215.75
2023-03,Pintado 2 Uni,0066-SUPER HIGH GLOSS CLEAR II,335.0,4231.05
2023-03,Pintado 2 Uni,0068-APPLIANCE 10 GLOSS CLEAR,363.36,3506.42
2023-03,Pintado 2 Uni,0075-CLEAR LAUNDRY BACKER ROHS,15.0,104.1
2023-03,Pintado 2 Uni,0079-BECKRYPRIM 246,50.0,377.0
2023-03,Pintado 2 Uni,0084-EDGEGARD PRIMER,15453.5,163188.96
2023-03,Pintado 2 Uni,0097-CLEAR APPLIANCE BACKER MC,457.75,3973.27
2023-03,Pintado 2 Uni,0102-BLANCO STD,15310.0,91860.0
2023-03,Pintado 2 Uni,0104-BLANCO SUPERMATIC,3506.5,23809.18
2023-03,Pintado 2 Uni,0110-DURAPLUS BLANCO STD,760.0,5259.2
2023-03,Pintado 2 Uni,0114-BLANCO QL,599.0,6367.37
2023-03,Pintado 2 Uni,0147-BLANCO 15 II MOD ROHS,230.0,2412.7
2023-03,Pintado 2 Uni,0173-BLANCO SM,25.0,162.5
2023-03,Pintado 2 Uni,0177-WHITE 800043 LAUNDRY,518.0,5335.43
2023-03,Pintado 2 Uni,0318-TOPAZ METALLIC 14H2593,201.005,4359.8
2023-03,Pintado 2 Uni,0400-GRIS FONDO,8220.0,47540.4
2023-03,Pintado 2 Uni,0404-GRIS FONDO MC,30.0,207.0
2023-03,Pintado 2 Uni,0421-APOLLO GREY REF,2081.75,14759.58
2023-03,Pintado 2 Uni,0433-PLATA 89,358.25,4367.07
2023-03,Pintado 2 Uni,0463-GUN METAL GRAY,70.0,884.8
2023-03,Pintado 2 Uni,0504-BLACK QL,250.0,2600.0
2023-03,Pintado 2 Uni,0526-BLACK REF SAB,1650.0,19569.0
2023-03,Pintado 2 Uni,0529-BLACK QUANTUM SAB II,665.0,8166.2
2023-03,Pintado 2 Uni,0587-MONOBACK BRILLANTE AR,0.0,0.0
2023-03,Pintado 2 Uni,0601-VERDE PRIMSA,4108.0,18444.92
2023-03,Pintado 2 Uni,0995-ROSA KB LAV,701.75,11228.0
2023-03,Pintado 2 Uni,1005-COIL PRIMER ROHS,-200.0,-2028.0
2023-03,Pintado 2 Uni,1015-CR FREE WHITE PRIMER,13.0,268.32
2023-03,Pintado 2 Uni,1431-GRIS 356 TEXT.,1460.0,19710.0
2023-03,Pintado 2 Uni,2158-BLANCO POLAR RF AR,364.5,3018.06
2023-03,Pintado 2 Uni,2172-WHITE 12H2427 LAV ROHS II,49.0,567.42
2023-03,Pintado 2 Uni,2409-PLATA 113 REF,418.75,9367.43
2023-03,Pintado 2 Uni,2453-GRAY BACKER EDGE,4550.0,44681.0
2023-03,Pintado 2 Uni,2469-EDGEGARD QUARTZ GRAY TXT,9726.75,123432.46
2023-03,Pintado 2 Uni,2474-EDGE PLATINUM GRAY TEXT,4772.01,56786.92
2023-03,Pintado 2 Uni,50 GLOSS APPLIANCE CLEAR,1284.395,8849.470000000001
2023-03,Pintado 2 Uni,BLANCO 15 II MOD.,165.5,1199.88
2023-03,Pintado 2 Uni,BLANCO QUANTUM SAB,385.0,4777.85
2023-03,Pintado 2 Uni,CHROME FREE POLYURETANE PRIMER,25.0,418.75
2023-03,Pintado 2 Uni,CLEAR KRYSTAL KOTE,520.0,6624.8
2023-03,Pintado 2 Uni,CLEAR LAUNDRY BACKER,134.0,892.4399999999999
2023-03,Pintado 2 Uni,SUPER HIGH GLOSS CLEAR,300.0,3762.0
2023-03,Pintado 2 Uni,WHITE KRYSTAL KOTE,750.0,9600.0
2023-04,Pintado 1 UNI,0001-PRIMER 4457,5770.0,39524.5
2023-04,Pintado 1 UNI,0003-PRIMARIO 4435,230.0,1752.6
2023-04,Pintado 1 UNI,0018-HIGH BUILT PRIMER,915.0,7777.5
2023-04,Pintado 1 UNI,0021-UNIVERSAL PRIMER,24.0,201.6
2023-04,Pintado 1 UNI,0023-CLEAR EPOXICO P/ESPUMA,3284.25,19409.96
2023-04,Pintado 1 UNI,0028-CLEAR P/ESPUMA,6526.825,34265.74
2023-04,Pintado 1 UNI,0036-BACK PRIMER,1100.0,12298.0
2023-04,Pintado 1 UNI,0038-PRIMER 917,816.25,6554.5
2023-04,Pintado 1 UNI,0043-PRIMARIO NEGRO 4866,130.0,1319.5
2023-04,Pintado 1 UNI,0051-80 GLOSS CLEAR BACKER.,150.0,1108.5
2023-04,Pintado 1 UNI,0063-CLEAR KYNAR UV,324.956,9755.18
2023-04,Pintado 1 UNI,0079-BECKRYPRIM 246,4840.0,36493.6
2023-04,Pintado 1 UNI,0102-BLANCO STD,1305.0,7830.0
2023-04,Pintado 1 UNI,0110-DURAPLUS BLANCO STD,560.0,3875.2
2023-04,Pintado 1 UNI,0121-BLANCO STD KYNAR,1412.75,32196.59
2023-04,Pintado 1 UNI,0130-BLANCO MET 9010,825.0,6459.75
2023-04,Pintado 1 UNI,0139-NEW PRIME WHITE,1776.0,18878.88
2023-04,Pintado 1 UNI,0151-BLANCO FRIO,69.0,454.71
2023-04,Pintado 1 UNI,0159-DURAPLUS BCO COOL ROOF 75,275.0,2728.0
2023-04,Pintado 1 UNI,0173-BLANCO SM,1421.0,9236.5
2023-04,Pintado 1 UNI,0174-BLANCO STD USDA,1350.0,9706.5
2023-04,Pintado 1 UNI,0226-BREATHTAKING BLUE FC,203.25,11325.09
2023-04,Pintado 1 UNI,0400-GRIS FONDO,1198.0,6924.44
2023-04,Pintado 1 UNI,0404-GRIS FONDO MC,1470.0,10143.0
2023-04,Pintado 1 UNI,0422-BACKER 0507 CR,150.0,1437.0
2023-04,Pintado 1 UNI,0435-APOLLO GRAY KRYSTAL KOTE,6906.0,86739.36
2023-04,Pintado 1 UNI,0466-SLATE GRAY HVAC TEXT,320.0,3737.6
2023-04,Pintado 1 UNI,0501-NEGRO ESTUFAS,160.0,1347.2
2023-04,Pintado 1 UNI,0524-BLACK KRYSTAL KOTE,2852.0,35421.84
2023-04,Pintado 1 UNI,0601-VERDE PRIMSA,2290.0,10282.1
2023-04,Pintado 1 UNI,0620-VERDE PINO RAL-6028 POLY,1870.0,17297.5
2023-04,Pintado 1 UNI,0700-ARENA STD,870.0,5359.2
2023-04,Pintado 1 UNI,0702-ARENA STD SILIC.,405.0,3851.55
2023-04,Pintado 1 UNI,0728-SAND TEXTURED,105.0,1338.75
2023-04,Pintado 1 UNI,0730-ARENA STD USDA,335.0,2599.6
2023-04,Pintado 1 UNI,0744-AMARILLO TERNIUM CR FC,230.5,13797.74
2023-04,Pintado 1 UNI,0901-ROJO STD,90.0,715.5
2023-04,Pintado 1 UNI,0919-ROJO TERNIUM CR,487.36,27409.13
2023-04,Pintado 1 UNI,0933-ROJO RAL-8004 POLY,1450.0,11919.0
2023-04,Pintado 1 UNI,0936-ROJO WRINKLED CR,5420.0,57397.8
2023-04,Pintado 1 UNI,0966-ROJO RAL 8004 BC,460.0,4287.2
2023-04,Pintado 1 UNI,0969-ROJO OSCURO RC,50.0,571.5
2023-04,Pintado 1 UNI,1022-EPOXY CHROMATE BACKER,1300.0,12480.0
2023-04,Pintado 1 UNI,1026-CLEAR PRINT INOX,70.0,726.6
2023-04,Pintado 1 UNI,1130-BLANCO RAL 9003 POLY,215.0,1696.35
2023-04,Pintado 1 UNI,1145-BLANCO TERNIUM CR,160.75,4372.4
2023-04,Pintado 1 UNI,1152-BLANCO TERNIUM CR TOP,396.25,10789.89
2023-04,Pintado 1 UNI,1153-WHITE BASECOAT FC,260.25,6644.18
2023-04,Pintado 1 UNI,1164-BLANCO RAL 9010,170.0,1569.1
2023-04,Pintado 1 UNI,1168-BLANCO RAL 9010 USDA,2682.0,22636.08
2023-04,Pintado 1 UNI,1340-DARK BROWN RAL 8022 SILIC,300.0,3432.0
2023-04,Pintado 1 UNI,1418-PRINTING SILVER INOX,100.0,1756.0
2023-04,Pintado 1 UNI,1487-AMERICAN STERLING III,760.0,6878.0
2023-04,Pintado 1 UNI,1490-IRON ORE GRAY TXT,390.0,4637.1
2023-04,Pintado 1 UNI,1922-ROJO JANITZIO MONOCAPA;BECKERS PESM,136.0,1311.04
2023-04,Pintado 1 UNI,2102-BLANCO RAL 9003 BC,930.0,8128.2
2023-04,Pintado 1 UNI,2157-BLANCO STD SILIC,219.25,2600.31
2023-04,Pintado 1 UNI,BECKRYPRIM 243,1950.0,14254.5
2023-04,Pintado 1 UNI,BLANCO IMPERIAL JUV SILIC,450.0,4540.5
2023-04,Pintado 1 UNI,CLEAR KRYSTAL KOTE,8627.0,109907.98
2023-04,Pintado 1 UNI,ROJO JANITZIO BB,3040.0,25080.0
2023-04,Pintado 1 UNI,WHITE KRYSTAL KOTE,1970.0,25216.0
2023-04,Pintado 2 Uni,0001-PRIMER 4457,6503.0,44545.55
2023-04,Pintado 2 Uni,0021-UNIVERSAL PRIMER,2398.0,20143.2
2023-04,Pintado 2 Uni,0023-CLEAR EPOXICO P/ESPUMA,2755.835,16287.02
2023-04,Pintado 2 Uni,0028-CLEAR P/ESPUMA,4302.75,22589.379999999997
2023-04,Pintado 2 Uni,0029-CLEAR INOXIDABLE,430.0,4790.2
2023-04,Pintado 2 Uni,0034-CLEAR AZUL P/ESPUMA,250.0,1550.0
2023-04,Pintado 2 Uni,0036-BACK PRIMER,75.0,838.5
2023-04,Pintado 2 Uni,0038-PRIMER 917,456.75,3667.71
2023-04,Pintado 2 Uni,0039-CR FREE POLYURETAN PRIMER,250.0,3045.0
2023-04,Pintado 2 Uni,0043-PRIMARIO NEGRO 4866,900.0,9135.0
2023-04,Pintado 2 Uni,0048-GRAY POLYURETHANE PRIMER,15.0,187.5
2023-04,Pintado 2 Uni,0066-SUPER HIGH GLOSS CLEAR II,130.0,1641.9
2023-04,Pintado 2 Uni,0068-APPLIANCE 10 GLOSS CLEAR,139.0,1341.35
2023-04,Pintado 2 Uni,0075-CLEAR LAUNDRY BACKER ROHS,1772.5,12301.2
2023-04,Pintado 2 Uni,0084-EDGEGARD PRIMER,5109.75,53958.96
2023-04,Pintado 2 Uni,0097-CLEAR APPLIANCE BACKER MC,986.25,8560.65
2023-04,Pintado 2 Uni,0099-CLEAR P/ESPUMA ROHS,3230.0,22351.6
2023-04,Pintado 2 Uni,0102-BLANCO STD,8391.75,51349.74
2023-04,Pintado 2 Uni,0104-BLANCO SUPERMATIC,2307.945,15670.97
2023-04,Pintado 2 Uni,0106-BLANCO CONFAD,367.145,3689.8
2023-04,Pintado 2 Uni,0114-BLANCO QL,1355.0,14403.65
2023-04,Pintado 2 Uni,0144-WHITE POLYESTER ROHS,120.0,1106.4
2023-04,Pintado 2 Uni,0147-BLANCO 15 II MOD ROHS,644.0,6755.5599999999995
2023-04,Pintado 2 Uni,0173-BLANCO SM,150.0,975.0
2023-04,Pintado 2 Uni,0177-WHITE 800043 LAUNDRY,1443.25,14865.52
2023-04,Pintado 2 Uni,0193-WHITE 12H2427 LAV ROHS,6166.333,52845.39
2023-04,Pintado 2 Uni,0309-CAFE MOCHA,299.25,3276.79
2023-04,Pintado 2 Uni,0318-TOPAZ METALLIC 14H2593,90.0,1952.1
2023-04,Pintado 2 Uni,0400-GRIS FONDO,4540.0,26241.2
2023-04,Pintado 2 Uni,0404-GRIS FONDO MC,130.0,897.0
2023-04,Pintado 2 Uni,0421-APOLLO GREY REF,1321.3600000000001,9368.43
2023-04,Pintado 2 Uni,0433-PLATA 89,248.25,3026.17
2023-04,Pintado 2 Uni,0517-BLACK POLYESTER ROHS,200.0,1832.0
2023-04,Pintado 2 Uni,0526-BLACK REF SAB,2071.0,24562.06
2023-04,Pintado 2 Uni,0601-VERDE PRIMSA,9495.0,42632.55
2023-04,Pintado 2 Uni,0664-AQUA KB LAV,269.0,3973.13
2023-04,Pintado 2 Uni,0700-ARENA STD,8070.0,49711.2
2023-04,Pintado 2 Uni,1005-COIL PRIMER ROHS,2195.0,22257.3
2023-04,Pintado 2 Uni,1028-CLEAR BLUE EPOXY,165.0,1237.5
2023-04,Pintado 2 Uni,1070-CLEAR P/ESPUMA GRIS,284.0,2811.6
2023-04,Pintado 2 Uni,1431-GRIS 356 TEXT.,697.0,9409.5
2023-04,Pintado 2 Uni,2153-BLANCO PURO USDA ROHS AST,7075.0,59996.0
2023-04,Pintado 2 Uni,2409-PLATA 113 REF,687.0,15368.18
2023-04,Pintado 2 Uni,2453-GRAY BACKER EDGE,1480.0,14533.6
2023-04,Pintado 2 Uni,2460-GRIS 356 REF,60.0,943.8
2023-04,Pintado 2 Uni,2469-EDGEGARD QUARTZ GRAY TXT,3641.0,46204.29
2023-04,Pintado 2 Uni,2474-EDGE PLATINUM GRAY TEXT,1500.0,17850.0
2023-04,Pintado 2 Uni,50 GLOSS APPLIANCE CLEAR,1737.5,11971.35
2023-04,Pintado 2 Uni,BLACK PRIMER ROHS,40.0,433.6
2023-04,Pintado 2 Uni,BLANCO 15 II MOD.,1684.325,12211.34
2023-04,Pintado 2 Uni,CHROME FREE POLYURETANE PRIMER,3052.25,51125.23
2023-04,Pintado 2 Uni,CLEAR LAUNDRY BACKER,144.0,959.04
2023-05,Pintado 1 UNI,0001-PRIMER 4457,11920.0,81652.0
2023-05,Pintado 1 UNI,0008-PRIMARIO 4041,564.0,6085.5599999999995
2023-05,Pintado 1 UNI,0018-HIGH BUILT PRIMER,345.0,2932.5
2023-05,Pintado 1 UNI,0023-CLEAR EPOXICO P/ESPUMA,9861.037,58278.86
2023-05,Pintado 1 UNI,0027-80 GLOSS CLEAR BACKER II,140.0,1034.6
2023-05,Pintado 1 UNI,0028-CLEAR P/ESPUMA,7679.765,40318.68
2023-05,Pintado 1 UNI,0036-BACK PRIMER,1189.0,13293.02
2023-05,Pintado 1 UNI,0038-PRIMER 917,3605.75,28954.22
2023-05,Pintado 1 UNI,0051-80 GLOSS CLEAR BACKER.,40.0,295.6
2023-05,Pintado 1 UNI,0079-BECKRYPRIM 246,3340.0,25183.6
2023-05,Pintado 1 UNI,0102-BLANCO STD,14558.653,91706.79
2023-05,Pintado 1 UNI,0121-BLANCO STD KYNAR,1001.25,22818.5
2023-05,Pintado 1 UNI,0130-BLANCO MET 9010,230.0,1800.9
2023-05,Pintado 1 UNI,0139-NEW PRIME WHITE,1945.0,20675.35
2023-05,Pintado 1 UNI,0145-BLANCO COOL ROOF 75,660.0,7114.8
2023-05,Pintado 1 UNI,0159-DURAPLUS BCO COOL ROOF 75,390.0,3868.8
2023-05,Pintado 1 UNI,0173-BLANCO SM,610.0,3965.0
2023-05,Pintado 1 UNI,0174-BLANCO STD USDA,1330.0,9562.7
2023-05,Pintado 1 UNI,0400-GRIS FONDO,3985.0,23033.3
2023-05,Pintado 1 UNI,0404-GRIS FONDO MC,830.0,5727.0
2023-05,Pintado 1 UNI,0422-BACKER 0507 CR,1130.0,10825.4
2023-05,Pintado 1 UNI,0426-GRIS PIZARRA TERNIUM,209.25,2531.93
2023-05,Pintado 1 UNI,0427-GRIS BACKER TERNIUM,404.865,2830.01
2023-05,Pintado 1 UNI,0435-APOLLO GRAY KRYSTAL KOTE,7081.0,88937.36
2023-05,Pintado 1 UNI,0446-WARM DARK GRAY SMOOTH,525.0,5764.5
2023-05,Pintado 1 UNI,0447-WARM DARK GRAY TEXT.,200.0,2378.0
2023-05,Pintado 1 UNI,0466-SLATE GRAY HVAC TEXT,77.0,899.36
2023-05,Pintado 1 UNI,0487-GRIS TERNIUM CR FC,238.25,14283.09
2023-05,Pintado 1 UNI,0498-GRIS FONDO 70 GLOSS,35.0,374.5
2023-05,Pintado 1 UNI,0524-BLACK KRYSTAL KOTE,2709.0,33645.78
2023-05,Pintado 1 UNI,0525-NEGRO GRAFITO,671.75,6596.6
